kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
153,1782491947.671499,11.7421,-2.6617,3.13152,lidar,native_s2s,pnp,proximity,0.9135
154,1782491948.927281,11.5674,-2.6275,2.909,lidar,native_s2s,pnp,proximity,0.9509
155,1782491951.008349,11.5579,-2.6148,2.68973,lidar,native_s2s,pnp,proximity,0.9046
156,1782491951.531706,11.682,-2.6597,2.45534,lidar,native_s2s,pnp,proximity,0.8942
157,1782491953.61633,11.5325,-2.5298,2.29706,lidar,native_s2s,pnp,proximity,0.8956
158,1782491954.986715,11.3882,-2.3547,2.07617,lidar,native_s2s,pnp,proximity,0.9168
159,1782491955.813609,11.3236,-2.2136,1.84452,lidar,native_s2s,pnp,proximity,0.8386
160,1782491956.650766,11.2826,-2.088,1.61961,lidar,native_s2s,pnp,proximity,0.8594
161,1782491957.894782,11.2691,-1.8496,1.4037,lidar,native_s2s,pnp,proximity,0.8004
162,1782491958.933355,11.3369,-1.5847,1.30079,lidar,native_s2s,pnp,proximity,0.8885
163,1782491959.974709,11.4188,-1.3335,1.19749,lidar,native_s2s,pnp,proximity,0.872
164,1782491960.912005,11.5218,-1.0933,1.09374,lidar,native_s2s,pnp,proximity,0.8632
165,1782491961.739808,11.5798,-0.871,1.31079,lidar,native_s2s,pnp,proximity,0.8222
166,1782491962.367459,11.5817,-0.6868,1.55365,lidar,native_s2s,pnp,proximity,0.8117
167,1782491963.937819,11.5981,-0.4793,1.34134,lidar,native_s2s,pnp,proximity,0.8597
168,1782491964.76821,11.6503,-0.3737,1.10219,lidar,native_s2s,pnp,proximity,0.9035
169,1782491965.493497,11.7114,-0.2889,0.86801,lidar,native_s2s,pnp,proximity,0.8931
170,1782491966.639361,11.8345,-0.169,0.65342,lidar,native_s2s,pnp,proximity,0.8868
171,1782491967.472485,11.9526,-0.0914,0.42772,lidar,native_s2s,pnp,proximity,0.8779
172,1782491968.823507,12.196,0.0217,0.27435,lidar,native_s2s,pnp,proximity,0.8215
173,1782491969.87198,12.4402,0.0786,0.06006,lidar,native_s2s,pnp,proximity,0.7424
174,1782491970.904212,12.6939,0.1212,-0.047,lidar,native_s2s,pnp,proximity,0.7531
175,1782491971.840298,12.9402,0.0634,-0.17994,lidar,native_s2s,pnp,proximity,0.8461
176,1782491972.672631,13.1892,-0.0139,-0.20536,lidar,native_s2s,pnp,proximity,0.82
177,1782491973.617535,13.4397,-0.0631,-0.14027,lidar,native_s2s,pnp,proximity,0.876
178,1782491974.552215,13.6956,-0.1081,-0.15622,lidar,native_s2s,pnp,proximity,0.8927
179,1782491975.495143,13.9499,-0.1385,-0.08682,lidar,native_s2s,pnp,proximity,0.8773
180,1782491976.538287,14.2145,-0.1714,-0.10113,lidar,native_s2s,pnp,proximity,0.9005
181,1782491977.582251,14.4697,-0.2065,-0.12684,lidar,native_s2s,pnp,proximity,0.9081
182,1782491978.518861,14.7295,-0.2394,-0.1432,lidar,native_s2s,pnp,proximity,0.8829
183,1782491979.461473,14.9984,-0.2977,-0.15294,lidar,native_s2s,pnp,proximity,0.8972
184,1782491980.409298,15.2677,-0.3625,-0.25967,lidar,native_s2s,pnp,proximity,0.8944
185,1782491981.342909,15.5283,-0.4558,-0.36438,lidar,native_s2s,pnp,proximity,0.9134
186,1782491982.180503,15.7262,-0.5733,-0.57894,lidar,native_s2s,pnp,proximity,0.8967
187,1782491983.020043,15.9417,-0.7275,-0.68942,lidar,native_s2s,pnp,proximity,0.8788
188,1782491985.109499,16.0701,-0.8964,-0.77852,lidar,native_s2s,pnp,proximity,0.9704
189,1782491987.203968,16.0354,-0.9031,-0.779,lidar,native_s2s,pnp,proximity,0.969
190,1782491989.285039,16.0123,-0.926,-0.78455,lidar,native_s2s,pnp,proximity,0.9605
191,1782491991.142082,16.0945,-1.0821,-1.00974,lidar,native_s2s,pnp,proximity,0.9069
192,1782491992.807913,16.1462,-1.298,-1.23954,lidar,native_s2s,pnp,proximity,0.8733
193,1782491993.958193,16.1577,-1.4598,-1.47894,lidar,native_s2s,pnp,proximity,0.8995
194,1782491995.315523,16.1366,-1.7322,-1.60616,lidar,native_s2s,pnp,proximity,0.8725
195,1782491997.402966,16.0901,-1.852,-1.64531,lidar,native_s2s,pnp,proximity,0.9341
196,1782491999.178021,16.0843,-1.5979,-1.56853,lidar,native_s2s,pnp,proximity,0.9361
197,1782492000.225355,16.0229,-1.3362,-1.57751,lidar,native_s2s,pnp,proximity,0.8822
198,1782492000.849443,16.0167,-1.1774,-1.33439,lidar,native_s2s,pnp,proximity,0.8942
199,1782492001.791243,15.8998,-0.9288,-1.13966,lidar,native_s2s,pnp,proximity,0.8951
200,1782492002.205558,15.8405,-0.8119,-0.90267,lidar,native_s2s,pnp,proximity,0.8745
