query,cand,accepted,rx,ry,rth
436,99,True,0.3344,0.0729,-3.12747
440,99,True,-0.0258,0.0427,-3.13837
440,98,True,0.2367,0.0793,-3.04418
440,100,True,-0.357,0.0098,3.1358
444,95,True,0.2035,0.0442,3.13954
444,94,True,0.449,0.0603,3.11674
444,96,True,-0.058,0.0261,-3.1258
448,92,False,,,
448,93,False,,,
448,91,False,,,
452,92,True,-0.3653,0.2322,2.0825
452,91,True,-0.0751,0.2677,1.97782
452,93,True,-0.627,0.1769,2.17588
456,91,True,-0.0218,0.0204,2.89984
456,90,True,0.2175,0.0376,2.91958
456,92,True,-0.277,-0.0063,3.00467
460,88,True,-0.0979,-0.2485,-2.8387
460,87,True,0.0339,-0.2446,-3.06853
460,89,True,-0.2697,-0.2946,-2.61231
464,31,True,0.056,0.149,-0.63142
464,30,True,0.1527,0.1321,-0.74496
464,32,True,-0.1549,0.1303,-0.40339
468,35,True,-0.0913,-0.0556,-0.01934
468,79,True,-0.1044,-0.104,-3.12499
468,34,True,0.1631,-0.0363,-0.03436
472,75,True,0.0395,0.054,2.19611
472,40,True,0.0648,-0.09,-0.233
472,41,True,-0.071,-0.0845,-0.02156
476,68,True,0.021,-0.0796,0.06534
476,46,True,-0.0119,-0.1166,0.23298
476,45,True,0.0538,-0.1242,0.01122
480,50,True,0.0282,-0.0764,-0.05704
480,64,True,0.0632,-0.1012,-0.04057
480,51,True,-0.2334,-0.1018,-0.03935
484,56,True,-0.0122,-0.1113,0.33114
484,55,True,0.0502,-0.1241,0.11031
484,58,True,0.0158,-0.1412,0.34834
488,54,True,0.0686,-0.0631,-0.26299
488,55,True,-0.0691,-0.0521,-0.03511
488,59,True,-0.026,-0.0945,-0.02523
492,51,True,0.0304,-0.0147,0.04008
492,63,True,0.055,-0.0611,-0.0215
492,62,True,-0.1962,-0.0806,0.1008
496,47,True,-0.0126,-0.0888,0.11582
496,67,True,0.0132,-0.101,-0.0449
496,66,True,-0.2302,-0.1198,0.04452
500,72,True,0.018,0.1023,0.06347
500,71,True,-0.0834,0.0905,-0.16373
500,73,True,0.1119,0.1722,0.30472
504,473,True,-0.0607,-0.0936,-2.10532
504,472,True,0.0775,-0.1104,-2.31329
504,41,True,0.0056,-0.1977,-2.33521
508,78,True,0.1102,0.0915,0.1503
508,79,True,-0.1481,0.0771,0.09589
508,468,True,0.0476,-0.1855,-3.06213
512,81,True,0.0579,0.2932,0.08565
512,82,True,-0.1989,0.2773,0.10466
512,31,True,0.0451,-0.412,2.86836
516,26,True,-0.131,0.0869,2.5153
516,25,True,0.1563,0.0816,2.32408
516,27,True,-0.3554,0.0322,2.73741
520,23,True,0.0163,0.1971,3.13804
520,24,True,-0.2383,0.184,-3.12859
520,22,True,0.2751,0.2177,3.11841
524,19,True,0.0358,0.1645,3.13125
524,20,True,-0.2254,0.1407,-3.13677
524,18,True,0.3,0.1835,3.11663
528,15,True,0.0228,0.1259,-2.95761
528,16,True,-0.2459,0.1056,-2.94034
528,14,True,0.2755,0.1547,-2.89381
532,7,True,-0.0558,-0.009,3.09145
532,2,True,-0.0577,-0.0096,3.09196
532,8,True,-0.0517,0.0053,3.08637
536,8,True,-0.0699,0.0107,3.09804
536,10,True,-0.0746,-0.001,3.09951
536,7,True,-0.0746,-0.0042,3.10352
540,8,True,-0.078,0.0147,3.09177
540,7,True,-0.0826,-0.0003,3.09715
540,10,True,-0.083,0.0029,3.09369
