kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
86,1782485092.188122,4.1761,-1.5136,1.20854,lidar,native_s2m,bnb,proximity,0.9194
87,1782485092.495921,4.1865,-1.3856,1.42064,lidar,native_s2m,bnb,proximity,0.9169
88,1782485092.914992,4.1574,-1.2285,1.67532,lidar,native_s2m,bnb,proximity,0.9078
89,1782485093.651133,4.081,-0.9726,1.6778,lidar,native_s2m,bnb,proximity,0.865
90,1782485094.277225,4.0485,-0.6988,1.53605,lidar,native_s2m,bnb,proximity,0.9278
91,1782485094.695624,4.1045,-0.5486,1.30384,lidar,native_s2m,bnb,proximity,0.8699
92,1782485095.009222,4.1504,-0.436,1.02786,lidar,native_s2m,bnb,proximity,0.9284
93,1782485095.729463,4.2929,-0.1961,0.89337,lidar,native_s2m,bnb,proximity,0.9174
94,1782485096.251918,4.4426,-0.0548,0.68351,lidar,native_s2m,bnb,proximity,0.9231
95,1782485096.992425,4.665,0.1141,0.56603,lidar,native_s2m,bnb,proximity,0.8771
96,1782485097.618242,4.8632,0.2133,0.34382,lidar,native_s2m,bnb,proximity,0.9099
97,1782485098.243435,5.1063,0.2844,0.19279,lidar,native_s2m,bnb,proximity,0.8905
98,1782485098.770599,5.2972,0.385,0.43745,lidar,native_s2m,bnb,proximity,0.7885
99,1782485099.08157,5.3972,0.4802,0.64695,lidar,native_s2m,bnb,proximity,0.7986
100,1782485099.498825,5.4851,0.6152,0.91352,lidar,native_s2m,bnb,proximity,0.8287
101,1782485099.912531,5.5372,0.7638,1.18215,lidar,native_s2m,bnb,proximity,0.8693
102,1782485101.168664,5.5582,0.966,1.39604,lidar,native_s2m,bnb,proximity,0.8716
103,1782485102.426672,5.5366,0.8153,1.63062,lidar,native_s2m,bnb,proximity,0.9024
104,1782485102.949507,5.5727,0.6132,1.37092,lidar,native_s2m,bnb,proximity,0.8196
105,1782485103.257081,5.5673,0.4999,1.15231,lidar,native_s2m,bnb,proximity,0.8333
106,1782485103.570121,5.5314,0.381,0.92443,lidar,native_s2m,bnb,proximity,0.8522
107,1782485103.880879,5.4665,0.2735,0.68763,lidar,native_s2m,bnb,proximity,0.8972
108,1782485105.942028,5.659,0.3851,0.44786,lidar,native_s2m,bnb,proximity,0.8824
109,1782485106.66832,5.9064,0.4858,0.27882,lidar,native_s2m,bnb,proximity,0.8786
110,1782485107.302111,6.1443,0.5199,0.01579,lidar,native_s2m,bnb,proximity,0.799
111,1782485107.933465,6.4062,0.5195,-0.11458,lidar,native_s2m,bnb,proximity,0.8359
112,1782485108.668967,6.6944,0.4822,-0.2325,lidar,native_s2m,bnb,proximity,0.8576
113,1782485109.412709,6.9748,0.407,-0.34936,lidar,native_s2m,bnb,proximity,0.8646
114,1782485110.14073,7.2645,0.3795,-0.18465,lidar,native_s2m,bnb,proximity,0.8272
115,1782485110.764854,7.5205,0.3527,-0.15966,lidar,native_s2m,bnb,proximity,0.8494
116,1782485111.392166,7.6064,0.6852,-0.00405,lidar,native_s2m,bnb,proximity,0.8411
117,1782485112.019854,7.8762,0.7364,0.16192,lidar,native_s2m,bnb,proximity,0.8281
118,1782485114.115354,8.0349,0.7918,0.21377,lidar,native_s2m,bnb,proximity,0.905
119,1782485116.209956,8.0331,0.791,0.21195,lidar,native_s2m,bnb,proximity,0.9318
120,1782485118.30876,8.0301,0.7904,0.20928,lidar,native_s2m,bnb,proximity,0.9241
121,1782485120.402103,8.04,0.7905,0.21295,lidar,native_s2m,bnb,proximity,0.9091
122,1782485122.495805,8.0321,0.7922,0.2102,lidar,native_s2m,bnb,proximity,0.9297
123,1782485124.590786,7.9772,0.7773,0.2075,lidar,native_s2m,bnb,proximity,0.93
124,1782485126.164345,8.242,0.8347,0.10592,lidar,native_s2m,bnb,proximity,0.8677
125,1782485126.898254,8.5304,0.8565,-0.01437,lidar,native_s2m,bnb,proximity,0.8314
126,1782485127.52859,8.7913,0.864,-0.04258,lidar,native_s2m,bnb,proximity,0.8237
127,1782485128.156784,9.0637,0.8725,-0.04078,lidar,native_s2m,bnb,proximity,0.8278
128,1782485128.681628,9.3254,0.8814,-0.01966,lidar,native_s2m,bnb,proximity,0.8341
